learning_rate,max_depth,min_data_in_leaf,n_estimators,num_leaves,reg_alpha,reg_lambda,MAE_cv0,MAE_cv1,MAE_cv2,MAE_cv3,MAE_cv4,MAE,MAE_std
0.1,4,20,500,40,0.5,0.0,0.5420798944931133,0.526909422402704,0.5209914897725174,0.5546354790797462,0.5236718823109514,0.5336576336118064,0.014288887834190385
0.1,4,20,500,40,0.5,0.1,0.5445292989829635,0.516927109097907,0.5265610553834841,0.5617244759001849,0.5205387498273552,0.5340561378383789,0.018758489416134873
0.1,4,20,500,40,0.5,0.5,0.5528766668431109,0.5252289853438961,0.5240627383999674,0.560903487279419,0.5182923355401171,0.5362728426813022,0.019213977325239415
0.1,4,20,500,40,0.5,1.0,0.547120859092918,0.523200971732485,0.5241798420317875,0.5716974887614601,0.5256674356888681,0.5383733194615037,0.02109569937651491
0.1,4,20,500,40,1.0,0.0,0.5390216267736259,0.5172878829927237,0.5233507792758004,0.5552505712802192,0.5205533755825447,0.5310928471809827,0.015874966871976412
0.1,4,20,500,40,1.0,0.1,0.538226221486547,0.521100341486646,0.5180817150348799,0.5570113665392715,0.5232320728673897,0.5315303434829468,0.01622212349094641
0.1,4,20,500,40,1.0,0.5,0.5381923408285487,0.5275434135550161,0.5249316045360422,0.5573801416983338,0.5244645488501818,0.5345024098936245,0.013944468458798244
0.1,4,20,500,40,1.0,1.0,0.529878017331272,0.5113375481901957,0.5234231655617535,0.5646253066925957,0.5123144926479553,0.5283157060847544,0.021731667805553474
0.1,4,30,100,5,0.0,0.0,0.5487479129760554,0.5065241791382264,0.5205970201762409,0.5466889524069382,0.5318731068093006,0.5308862343013523,0.01781233449771168
0.1,4,30,100,5,0.0,0.1,0.5490796780663002,0.5155346519187443,0.5236349619145929,0.5454716473352751,0.5321281985318973,0.533169827553362,0.014207886777440377
0.1,4,30,100,5,0.0,0.5,0.552895638241156,0.5025332247134321,0.520181383005758,0.5524817721888007,0.5326205836148542,0.5321425203528002,0.02158926125827999
0.1,4,30,100,5,0.0,1.0,0.5454445745536285,0.5031286881769093,0.5190674541874711,0.5446087706081031,0.5246188464401289,0.5273736667932483,0.017944412096318876
0.1,4,30,100,5,0.1,0.0,0.5537062237123083,0.502838103793521,0.522197108702096,0.543088332770372,0.5236689336497052,0.5290997405256006,0.019798821183785474
0.1,4,30,100,5,0.1,0.1,0.5449312143600654,0.5087289815521829,0.5267464109161027,0.5469703331427955,0.5206159931936082,0.5295985866329509,0.01628825771272128
0.1,4,30,100,5,0.1,0.5,0.5518673143547634,0.5072795981516226,0.5228737161999633,0.549546683680388,0.5314905934214926,0.532611581161646,0.01867734556133768
0.1,4,30,100,5,0.1,1.0,0.5490913762713,0.513725286413938,0.5134696694499488,0.5435587888916672,0.5295335662567044,0.5298757374567117,0.016481655628925944
0.1,4,30,100,5,0.5,0.0,0.5463245029121726,0.5057132216638511,0.5217258777725646,0.5449838030278351,0.5360434203373209,0.5309581651427489,0.01718462231371344
0.1,4,30,100,5,0.5,0.1,0.5518538641396169,0.5058378555477138,0.5261621994534935,0.5433996386110282,0.5337216674041431,0.5321950450311991,0.01764539121930289
0.1,4,30,100,5,0.5,0.5,0.5474904657075017,0.5003975771391411,0.5194883665817037,0.5444473473777182,0.5272137482246689,0.5278075010061467,0.01926893907975212
0.1,4,30,100,5,0.5,1.0,0.5452550439617461,0.5120880646819564,0.5193584529551064,0.5411244426019094,0.5327060667181449,0.5301064141837726,0.01412281591092011
0.1,4,30,100,5,1.0,0.0,0.5468495013287689,0.5046390543490143,0.5260882116538113,0.5446539647972739,0.5258754656069999,0.5296212395471738,0.017127598476154405
0.1,4,30,100,5,1.0,0.1,0.5527177760938227,0.5072389988397876,0.5224731239766851,0.548180094766364,0.527304690617719,0.5315829368588757,0.018815329388684996
0.1,4,30,100,5,1.0,0.5,0.5539452462128164,0.5009888068861348,0.5210145411375743,0.5445758100751408,0.5238181368953608,0.5288685082414054,0.02085683890144285
0.1,4,30,100,5,1.0,1.0,0.5530574087761598,0.5042281515498772,0.5219389325589361,0.5371763102471466,0.5267450853044008,0.5286291776873041,0.0181211975988786
0.1,4,30,100,10,0.0,0.0,0.5487479129760554,0.5065241791382264,0.5205970201762409,0.5466889524069382,0.5318731068093006,0.5308862343013523,0.01781233449771168
0.1,4,30,100,10,0.0,0.1,0.5490796780663002,0.5155346519187443,0.5236349619145929,0.5454716473352751,0.5321281985318973,0.533169827553362,0.014207886777440377
0.1,4,30,100,10,0.0,0.5,0.552895638241156,0.5025332247134321,0.520181383005758,0.5524817721888007,0.5326205836148542,0.5321425203528002,0.02158926125827999
0.1,4,30,100,10,0.0,1.0,0.5454445745536285,0.5031286881769093,0.5190674541874711,0.5446087706081031,0.5246188464401289,0.5273736667932483,0.017944412096318876
0.1,4,30,100,10,0.1,0.0,0.5537062237123083,0.502838103793521,0.522197108702096,0.543088332770372,0.5236689336497052,0.5290997405256006,0.019798821183785474
0.1,4,30,100,10,0.1,0.1,0.5449312143600654,0.5087289815521829,0.5267464109161027,0.5469703331427955,0.5206159931936082,0.5295985866329509,0.01628825771272128
0.1,4,30,100,10,0.1,0.5,0.5518673143547634,0.5072795981516226,0.5228737161999633,0.549546683680388,0.5314905934214926,0.532611581161646,0.01867734556133768
0.1,4,30,100,10,0.1,1.0,0.5490913762713,0.513725286413938,0.5134696694499488,0.5435587888916672,0.5295335662567044,0.5298757374567117,0.016481655628925944
0.1,4,30,100,10,0.5,0.0,0.5463245029121726,0.5057132216638511,0.5217258777725646,0.5449838030278351,0.5360434203373209,0.5309581651427489,0.01718462231371344
0.1,4,30,100,10,0.5,0.1,0.5518538641396169,0.5058378555477138,0.5261621994534935,0.5433996386110282,0.5337216674041431,0.5321950450311991,0.01764539121930289
0.1,4,30,100,10,0.5,0.5,0.5474904657075017,0.5003975771391411,0.5194883665817037,0.5444473473777182,0.5272137482246689,0.5278075010061467,0.01926893907975212
0.1,4,30,100,10,0.5,1.0,0.5452550439617461,0.5120880646819564,0.5193584529551064,0.5411244426019094,0.5327060667181449,0.5301064141837726,0.01412281591092011
0.1,4,30,100,10,1.0,0.0,0.5468495013287689,0.5046390543490143,0.5260882116538113,0.5446539647972739,0.5258754656069999,0.5296212395471738,0.017127598476154405
0.1,4,30,100,10,1.0,0.1,0.5527177760938227,0.5072389988397876,0.5224731239766851,0.548180094766364,0.527304690617719,0.5315829368588757,0.018815329388684996
0.1,4,30,100,10,1.0,0.5,0.5539452462128164,0.5009888068861348,0.5210145411375743,0.5445758100751408,0.5238181368953608,0.5288685082414054,0.02085683890144285
0.1,4,30,100,10,1.0,1.0,0.5530574087761598,0.5042281515498772,0.5219389325589361,0.5371763102471466,0.5267450853044008,0.5286291776873041,0.0181211975988786
0.1,4,30,100,20,0.0,0.0,0.5487479129760554,0.5065241791382264,0.5205970201762409,0.5466889524069382,0.5318731068093006,0.5308862343013523,0.01781233449771168
0.1,4,30,100,20,0.0,0.1,0.5490796780663002,0.5155346519187443,0.5236349619145929,0.5454716473352751,0.5321281985318973,0.533169827553362,0.014207886777440377
0.1,4,30,100,20,0.0,0.5,0.552895638241156,0.5025332247134321,0.520181383005758,0.5524817721888007,0.5326205836148542,0.5321425203528002,0.02158926125827999
0.1,4,30,100,20,0.0,1.0,0.5454445745536285,0.5031286881769093,0.5190674541874711,0.5446087706081031,0.5246188464401289,0.5273736667932483,0.017944412096318876
0.1,4,30,100,20,0.1,0.0,0.5537062237123083,0.502838103793521,0.522197108702096,0.543088332770372,0.5236689336497052,0.5290997405256006,0.019798821183785474
0.1,4,30,100,20,0.1,0.1,0.5449312143600654,0.5087289815521829,0.5267464109161027,0.5469703331427955,0.5206159931936082,0.5295985866329509,0.01628825771272128
0.1,4,30,100,20,0.1,0.5,0.5518673143547634,0.5072795981516226,0.5228737161999633,0.549546683680388,0.5314905934214926,0.532611581161646,0.01867734556133768
0.1,4,30,100,20,0.1,1.0,0.5490913762713,0.513725286413938,0.5134696694499488,0.5435587888916672,0.5295335662567044,0.5298757374567117,0.016481655628925944
0.1,4,30,100,20,0.5,0.0,0.5463245029121726,0.5057132216638511,0.5217258777725646,0.5449838030278351,0.5360434203373209,0.5309581651427489,0.01718462231371344
0.1,4,30,100,20,0.5,0.1,0.5518538641396169,0.5058378555477138,0.5261621994534935,0.5433996386110282,0.5337216674041431,0.5321950450311991,0.01764539121930289
0.1,4,30,100,20,0.5,0.5,0.5474904657075017,0.5003975771391411,0.5194883665817037,0.5444473473777182,0.5272137482246689,0.5278075010061467,0.01926893907975212
0.1,4,30,100,20,0.5,1.0,0.5452550439617461,0.5120880646819564,0.5193584529551064,0.5411244426019094,0.5327060667181449,0.5301064141837726,0.01412281591092011
0.1,4,30,100,20,1.0,0.0,0.5468495013287689,0.5046390543490143,0.5260882116538113,0.5446539647972739,0.5258754656069999,0.5296212395471738,0.017127598476154405
0.1,4,30,100,20,1.0,0.1,0.5527177760938227,0.5072389988397876,0.5224731239766851,0.548180094766364,0.527304690617719,0.5315829368588757,0.018815329388684996
0.1,4,30,100,20,1.0,0.5,0.5539452462128164,0.5009888068861348,0.5210145411375743,0.5445758100751408,0.5238181368953608,0.5288685082414054,0.02085683890144285
0.1,4,30,100,20,1.0,1.0,0.5530574087761598,0.5042281515498772,0.5219389325589361,0.5371763102471466,0.5267450853044008,0.5286291776873041,0.0181211975988786
0.1,4,30,100,30,0.0,0.0,0.5487479129760554,0.5065241791382264,0.5205970201762409,0.5466889524069382,0.5318731068093006,0.5308862343013523,0.01781233449771168
0.1,4,30,100,30,0.0,0.1,0.5490796780663002,0.5155346519187443,0.5236349619145929,0.5454716473352751,0.5321281985318973,0.533169827553362,0.014207886777440377
0.1,4,30,100,30,0.0,0.5,0.552895638241156,0.5025332247134321,0.520181383005758,0.5524817721888007,0.5326205836148542,0.5321425203528002,0.02158926125827999
0.1,4,30,100,30,0.0,1.0,0.5454445745536285,0.5031286881769093,0.5190674541874711,0.5446087706081031,0.5246188464401289,0.5273736667932483,0.017944412096318876
0.1,4,30,100,30,0.1,0.0,0.5537062237123083,0.502838103793521,0.522197108702096,0.543088332770372,0.5236689336497052,0.5290997405256006,0.019798821183785474
0.1,4,30,100,30,0.1,0.1,0.5449312143600654,0.5087289815521829,0.5267464109161027,0.5469703331427955,0.5206159931936082,0.5295985866329509,0.01628825771272128
0.1,4,30,100,30,0.1,0.5,0.5518673143547634,0.5072795981516226,0.5228737161999633,0.549546683680388,0.5314905934214926,0.532611581161646,0.01867734556133768
0.1,4,30,100,30,0.1,1.0,0.5490913762713,0.513725286413938,0.5134696694499488,0.5435587888916672,0.5295335662567044,0.5298757374567117,0.016481655628925944
0.1,4,30,100,30,0.5,0.0,0.5463245029121726,0.5057132216638511,0.5217258777725646,0.5449838030278351,0.5360434203373209,0.5309581651427489,0.01718462231371344
0.1,4,30,100,30,0.5,0.1,0.5518538641396169,0.5058378555477138,0.5261621994534935,0.5433996386110282,0.5337216674041431,0.5321950450311991,0.01764539121930289
0.1,4,30,100,30,0.5,0.5,0.5474904657075017,0.5003975771391411,0.5194883665817037,0.5444473473777182,0.5272137482246689,0.5278075010061467,0.01926893907975212
0.1,4,30,100,30,0.5,1.0,0.5452550439617461,0.5120880646819564,0.5193584529551064,0.5411244426019094,0.5327060667181449,0.5301064141837726,0.01412281591092011
0.1,4,30,100,30,1.0,0.0,0.5468495013287689,0.5046390543490143,0.5260882116538113,0.5446539647972739,0.5258754656069999,0.5296212395471738,0.017127598476154405
0.1,4,30,100,30,1.0,0.1,0.5527177760938227,0.5072389988397876,0.5224731239766851,0.548180094766364,0.527304690617719,0.5315829368588757,0.018815329388684996
0.1,4,30,100,30,1.0,0.5,0.5539452462128164,0.5009888068861348,0.5210145411375743,0.5445758100751408,0.5238181368953608,0.5288685082414054,0.02085683890144285
0.1,4,30,100,30,1.0,1.0,0.5530574087761598,0.5042281515498772,0.5219389325589361,0.5371763102471466,0.5267450853044008,0.5286291776873041,0.0181211975988786
0.1,4,30,100,40,0.0,0.0,0.5487479129760554,0.5065241791382264,0.5205970201762409,0.5466889524069382,0.5318731068093006,0.5308862343013523,0.01781233449771168
0.1,4,30,100,40,0.0,0.1,0.5490796780663002,0.5155346519187443,0.5236349619145929,0.5454716473352751,0.5321281985318973,0.533169827553362,0.014207886777440377
0.1,4,30,100,40,0.0,0.5,0.552895638241156,0.5025332247134321,0.520181383005758,0.5524817721888007,0.5326205836148542,0.5321425203528002,0.02158926125827999
0.1,4,30,100,40,0.0,1.0,0.5454445745536285,0.5031286881769093,0.5190674541874711,0.5446087706081031,0.5246188464401289,0.5273736667932483,0.017944412096318876
0.1,4,30,100,40,0.1,0.0,0.5537062237123083,0.502838103793521,0.522197108702096,0.543088332770372,0.5236689336497052,0.5290997405256006,0.019798821183785474
0.1,4,30,100,40,0.1,0.1,0.5449312143600654,0.5087289815521829,0.5267464109161027,0.5469703331427955,0.5206159931936082,0.5295985866329509,0.01628825771272128
0.1,4,30,100,40,0.1,0.5,0.5518673143547634,0.5072795981516226,0.5228737161999633,0.549546683680388,0.5314905934214926,0.532611581161646,0.01867734556133768
0.1,4,30,100,40,0.1,1.0,0.5490913762713,0.513725286413938,0.5134696694499488,0.5435587888916672,0.5295335662567044,0.5298757374567117,0.016481655628925944
0.1,4,30,100,40,0.5,0.0,0.5463245029121726,0.5057132216638511,0.5217258777725646,0.5449838030278351,0.5360434203373209,0.5309581651427489,0.01718462231371344
0.1,4,30,100,40,0.5,0.1,0.5518538641396169,0.5058378555477138,0.5261621994534935,0.5433996386110282,0.5337216674041431,0.5321950450311991,0.01764539121930289
0.1,4,30,100,40,0.5,0.5,0.5474904657075017,0.5003975771391411,0.5194883665817037,0.5444473473777182,0.5272137482246689,0.5278075010061467,0.01926893907975212
0.1,4,30,100,40,0.5,1.0,0.5452550439617461,0.5120880646819564,0.5193584529551064,0.5411244426019094,0.5327060667181449,0.5301064141837726,0.01412281591092011
0.1,4,30,100,40,1.0,0.0,0.5468495013287689,0.5046390543490143,0.5260882116538113,0.5446539647972739,0.5258754656069999,0.5296212395471738,0.017127598476154405
0.1,4,30,100,40,1.0,0.1,0.5527177760938227,0.5072389988397876,0.5224731239766851,0.548180094766364,0.527304690617719,0.5315829368588757,0.018815329388684996
0.1,4,30,100,40,1.0,0.5,0.5539452462128164,0.5009888068861348,0.5210145411375743,0.5445758100751408,0.5238181368953608,0.5288685082414054,0.02085683890144285
0.1,4,30,100,40,1.0,1.0,0.5530574087761598,0.5042281515498772,0.5219389325589361,0.5371763102471466,0.5267450853044008,0.5286291776873041,0.0181211975988786
0.1,4,30,200,5,0.0,0.0,0.5568622493488928,0.5275536384269361,0.5358189999568119,0.5740828354531913,0.5323689303413929,0.545337330705445,0.019584212597397246
0.1,4,30,200,5,0.0,0.1,0.5518846072209994,0.531814936948938,0.5423704575160636,0.5648302118875214,0.5329039111619335,0.5447608249470912,0.01385121694180213
0.1,4,30,200,5,0.0,0.5,0.5604333788001841,0.5257181530811298,0.5387592394117886,0.5719152125403458,0.5404111397096845,0.5474474247086265,0.018469317535077828
0.1,4,30,200,5,0.0,1.0,0.5561132412351287,0.5194828013800694,0.5355788056462673,0.5694155397880943,0.5328514517581804,0.5426883679615481,0.019876984513073195
0.1,4,30,200,5,0.1,0.0,0.5484308973183005,0.5185351399056292,0.5396891230013734,0.562535007771516,0.5270690939066219,0.5392518523806882,0.017350455154891142
0.1,4,30,200,5,0.1,0.1,0.5492547814806265,0.5205642159342361,0.5461908399042797,0.5697757719944547,0.5260198737001611,0.5423610966027516,0.019722409998610378
0.1,4,30,200,5,0.1,0.5,0.5518113566989151,0.523140429590131,0.5383265538446929,0.5666339889784846,0.5316284109861812,0.542308148019681,0.017170969822840502
0.1,4,30,200,5,0.1,1.0,0.5542612108993176,0.526673076230312,0.5346941174585388,0.5633092294338912,0.5276882672958271,0.5413251802635773,0.016547355138719126
0.1,4,30,200,5,0.5,0.0,0.5592118812489956,0.5209691925629915,0.5336086846410387,0.5689367633153984,0.5353793449717102,0.5436211733480268,0.01978155180229327
0.1,4,30,200,5,0.5,0.1,0.5564611951555402,0.518831676031903,0.543402277216807,0.5652802966008105,0.5376911933891821,0.5443333276788486,0.017896785438709522
0.1,4,30,200,5,0.5,0.5,0.5562289231878038,0.5129793847875997,0.5307986870801926,0.5696063611928548,0.5297025705663314,0.5398631853629565,0.022697113464816746
0.1,4,30,200,5,0.5,1.0,0.5525049982213524,0.5263925200225672,0.5334358971962392,0.566138260047242,0.5331664750174621,0.5423276301009725,0.016488195247055165
0.1,4,30,200,5,1.0,0.0,0.5581014113496755,0.5156522176335606,0.5410864509177855,0.5675036821642511,0.5276473298020425,0.5419982183734631,0.021276351807122836
0.1,4,30,200,5,1.0,0.1,0.561409493218541,0.5213715843604834,0.5388835819992066,0.571746424590664,0.5289892731587909,0.5444800714655372,0.021420475230761543
0.1,4,30,200,5,1.0,0.5,0.5565333296482543,0.5148054380325109,0.5348992500855013,0.5705664976925933,0.5248919006372813,0.5403392832192282,0.022891725981850915
0.1,4,30,200,5,1.0,1.0,0.5626755227307235,0.5195468549251318,0.5358568695353996,0.5603041336851511,0.5283662252076899,0.5413499212168192,0.019288384644498162
0.1,4,30,200,10,0.0,0.0,0.5568622493488928,0.5275536384269361,0.5358189999568119,0.5740828354531913,0.5323689303413929,0.545337330705445,0.019584212597397246
0.1,4,30,200,10,0.0,0.1,0.5518846072209994,0.531814936948938,0.5423704575160636,0.5648302118875214,0.5329039111619335,0.5447608249470912,0.01385121694180213
0.1,4,30,200,10,0.0,0.5,0.5604333788001841,0.5257181530811298,0.5387592394117886,0.5719152125403458,0.5404111397096845,0.5474474247086265,0.018469317535077828
0.1,4,30,200,10,0.0,1.0,0.5561132412351287,0.5194828013800694,0.5355788056462673,0.5694155397880943,0.5328514517581804,0.5426883679615481,0.019876984513073195
0.1,4,30,200,10,0.1,0.0,0.5484308973183005,0.5185351399056292,0.5396891230013734,0.562535007771516,0.5270690939066219,0.5392518523806882,0.017350455154891142
0.1,4,30,200,10,0.1,0.1,0.5492547814806265,0.5205642159342361,0.5461908399042797,0.5697757719944547,0.5260198737001611,0.5423610966027516,0.019722409998610378
0.1,4,30,200,10,0.1,0.5,0.5518113566989151,0.523140429590131,0.5383265538446929,0.5666339889784846,0.5316284109861812,0.542308148019681,0.017170969822840502
0.1,4,30,200,10,0.1,1.0,0.5542612108993176,0.526673076230312,0.5346941174585388,0.5633092294338912,0.5276882672958271,0.5413251802635773,0.016547355138719126
0.1,4,30,200,10,0.5,0.0,0.5592118812489956,0.5209691925629915,0.5336086846410387,0.5689367633153984,0.5353793449717102,0.5436211733480268,0.01978155180229327
0.1,4,30,200,10,0.5,0.1,0.5564611951555402,0.518831676031903,0.543402277216807,0.5652802966008105,0.5376911933891821,0.5443333276788486,0.017896785438709522
0.1,4,30,200,10,0.5,0.5,0.5562289231878038,0.5129793847875997,0.5307986870801926,0.5696063611928548,0.5297025705663314,0.5398631853629565,0.022697113464816746
0.1,4,30,200,10,0.5,1.0,0.5525049982213524,0.5263925200225672,0.5334358971962392,0.566138260047242,0.5331664750174621,0.5423276301009725,0.016488195247055165
0.1,4,30,200,10,1.0,0.0,0.5581014113496755,0.5156522176335606,0.5410864509177855,0.5675036821642511,0.5276473298020425,0.5419982183734631,0.021276351807122836
